observer,id,observed_on,user_id,url,image_url,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,status,Habitat_forest_open,part_or_whole,leaves,flowers_or_buds,open_flowers,fruit,ripe_fruit
b,12241252,5/7/18,35327,https://www.inaturalist.org/observations/12241252,https://static.inaturalist.org/photos/17594814/medium.jpeg?1525720759,40.1636382,-79.2675402,Westmoreland,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,p,n,y,y,n,n
b,12275454,5/8/18,120779,https://www.inaturalist.org/observations/12275454,https://static.inaturalist.org/photos/17653934/medium.jpg?1525813627,40.67292,-79.46058667,Armstrong,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,n,n
b,12452439,5/12/18,35078,https://www.inaturalist.org/observations/12452439,https://static.inaturalist.org/photos/17962874/medium.jpeg?1526314177,40.16634684,-80.27439594,Washington,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,p,n,n,n,y,y
b,12454257,5/13/18,35078,https://www.inaturalist.org/observations/12454257,https://static.inaturalist.org/photos/17966835/medium.jpeg?1526318499,40.11845771,-80.0072667,Washington,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,n,n,n,n
b,12656802,5/20/18,652190,https://www.inaturalist.org/observations/12656802,https://static.inaturalist.org/photos/18313284/medium.jpeg?1526856068,40.43121487,-79.91496686,Allegheny,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,n,n
b,13303806,6/10/18,1018071,https://www.inaturalist.org/observations/13303806,https://static.inaturalist.org/photos/19482837/medium.jpeg?1528652904,40.43658666,-79.94820778,Allegheny,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,n,n
b,13594506,6/19/18,761401,https://www.inaturalist.org/observations/13594506,https://static.inaturalist.org/photos/19998274/medium.jpg?1529451146,40.46328,-79.95356167,Allegheny,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,n,n
b,14134113,7/7/18,1070465,https://www.inaturalist.org/observations/14134113,https://static.inaturalist.org/photos/20941840/medium.jpeg?1530977964,40.41251804,-79.99043011,Allegheny,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,p,n,y,y,n,n
b,14141600,7/7/18,972587,https://www.inaturalist.org/observations/14141600,https://static.inaturalist.org/photos/20955228/medium.jpg?1530992926,40.44827186,-79.92709438,Allegheny,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,n,n,n,n
b,14333401,7/13/18,154438,https://www.inaturalist.org/observations/14333401,https://static.inaturalist.org/photos/21296556/medium.jpeg?1531530516,40.42972183,-79.95249939,Allegheny,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,p,y,n,n,n,n
b,14497245,7/18/18,154438,https://www.inaturalist.org/observations/14497245,https://static.inaturalist.org/photos/21578204/medium.jpeg?1531953580,40.42916489,-79.95277405,Allegheny,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,n,n,n,n
b,15268466,8/9/18,154438,https://www.inaturalist.org/observations/15268466,https://static.inaturalist.org/photos/22849115/medium.jpeg?1533842262,40.45277786,-79.9338913,Allegheny,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,n,n,y,y
b,16685152,9/19/18,1218943,https://www.inaturalist.org/observations/16685152,https://static.inaturalist.org/photos/25166141/medium.jpeg?1537365267,39.71940556,-80.22305278,Monongalia,West Virginia,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,n,n
b,17065493,9/30/18,154438,https://www.inaturalist.org/observations/17065493,https://static.inaturalist.org/photos/25826708/medium.jpeg?1538323714,40.43166733,-79.95222473,Allegheny,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,y,n
b,17070564,9/30/18,120779,https://www.inaturalist.org/observations/17070564,https://static.inaturalist.org/photos/25835627/medium.jpg?1538331715,40.7046743,-79.55741896,Armstrong,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,n,n
b,17104035,10/1/18,1236232,https://www.inaturalist.org/observations/17104035,https://static.inaturalist.org/photos/25898426/medium.jpg?1538418234,41.12538622,-80.3382295,Lawrence,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,n,n
b,17192518,10/4/18,1236232,https://www.inaturalist.org/observations/17192518,https://static.inaturalist.org/photos/26058681/medium.jpg?1538676446,41.12506678,-80.33774444,Lawrence,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,p,n,n,n,y,y
b,17236625,10/5/18,154438,https://www.inaturalist.org/observations/17236625,https://static.inaturalist.org/photos/26138947/medium.jpeg?1538802790,40.43500137,-79.9375,Allegheny,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,n,n,n,n
b,17260046,10/6/18,120779,https://www.inaturalist.org/observations/17260046,https://static.inaturalist.org/photos/26180225/medium.jpg?1538862773,40.70466877,-79.55729764,Armstrong,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,n,n,n,n
b,17638127,10/12/18,192858,https://www.inaturalist.org/observations/17638127,https://static.inaturalist.org/photos/26868423/medium.jpg?1539916039,40.22998643,-79.14786071,Westmoreland,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,n,n,n,n
b,17664192,10/19/18,154438,https://www.inaturalist.org/observations/17664192,https://static.inaturalist.org/photos/26916110/medium.jpeg?1539998495,40.45222092,-79.92055511,Allegheny,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,n,n
b,17989155,10/31/18,120779,https://www.inaturalist.org/observations/17989155,https://static.inaturalist.org/photos/27497539/medium.jpg?1541005532,40.70465787,-79.5573833,Armstrong,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,n,n
b,17991633,10/23/18,1310000,https://www.inaturalist.org/observations/17991633,https://static.inaturalist.org/photos/27501649/medium.jpg?1541012094,40.34166177,-79.38909567,Westmoreland,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,p,n,y,y,n,n
b,18176357,11/6/18,120779,https://www.inaturalist.org/observations/18176357,https://static.inaturalist.org/photos/27783093/medium.jpg?1541533800,40.71208104,-79.50299169,Armstrong,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,n,n
b,18187471,11/6/18,761401,https://www.inaturalist.org/observations/18187471,https://static.inaturalist.org/photos/27797491/medium.jpg?1541555010,40.620875,-79.70410833,Westmoreland,Pennsylvania,United States,Taraxacum officinale,common dandelion,Asteraceae,i,o,w,y,y,y,n,n
b,5284127,3/8/17,2370,https://www.inaturalist.org/observations/5284127,https://static.inaturalist.org/photos/6534120/medium.jpg?1489269022,40.43253,-79.90033,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,5453004,3/25/17,406271,https://www.inaturalist.org/observations/5453004,https://static.inaturalist.org/photos/6711711/medium.jpeg?1490459620,40.3383447,-80.11034339,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,p,n,y,y,n,n
b,5458442,3/25/17,15014,https://www.inaturalist.org/observations/5458442,https://static.inaturalist.org/photos/6719023/medium.jpeg?1490481099,40.340315,-80.10908667,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,5470333,3/22/17,120779,https://www.inaturalist.org/observations/5470333,https://static.inaturalist.org/photos/6737098/medium.jpg?1490572523,40.70450295,-79.55765861,Armstrong,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,5471844,3/25/17,25766,https://www.inaturalist.org/observations/5471844,https://static.inaturalist.org/photos/6739120/medium.jpg?1490579371,40.34466833,-80.10765833,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,5472320,3/8/17,429295,https://www.inaturalist.org/observations/5472320,https://static.inaturalist.org/photos/6740062/medium.jpg?1490582315,40.73321667,-79.75046667,Butler,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,5472929,3/26/17,2544,https://www.inaturalist.org/observations/5472929,https://static.inaturalist.org/photos/6741149/medium.jpg?1490585493,40.97160998,-80.03050243,Butler,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,5694631,4/14/17,5813,https://www.inaturalist.org/observations/5694631,https://static.inaturalist.org/photos/7053603/medium.jpeg?1492194708,40.608929,-80.141463,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,5707182,4/14/17,2544,https://www.inaturalist.org/observations/5707182,https://static.inaturalist.org/photos/7073214/medium.jpg?1492219243,39.95897,-80.467068,Greene,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,5707183,4/14/17,2544,https://www.inaturalist.org/observations/5707183,https://static.inaturalist.org/photos/7073217/medium.jpg?1492219245,39.95847,-80.486988,Washington,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,5916949,4/11/17,81145,https://www.inaturalist.org/observations/5916949,https://static.inaturalist.org/photos/7381673/medium.jpeg?1492919376,40.57113178,-79.01998043,Indiana,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,5929909,4/14/17,120779,https://www.inaturalist.org/observations/5929909,https://static.inaturalist.org/photos/7400599/medium.jpg?1492996091,40.70355837,-79.51699716,Armstrong,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,5969878,4/26/17,54529,https://www.inaturalist.org/observations/5969878,https://static.inaturalist.org/photos/7460296/medium.jpeg?1493230905,40.31516078,-79.83875225,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,y,y
b,6021136,4/29/17,2470,https://www.inaturalist.org/observations/6021136,https://static.inaturalist.org/photos/7535275/medium.jpeg?1493557513,40.32837667,-80.10033667,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,6102470,3/26/17,474164,https://www.inaturalist.org/observations/6102470,https://static.inaturalist.org/photos/7634008/medium.jpeg?1494008669,40.2741549,-79.6816396,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,6445599,5/31/17,154438,https://www.inaturalist.org/observations/6445599,https://static.inaturalist.org/photos/8144086/medium.jpeg?1496253490,40.4269263,-79.9057351,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,6760068,6/22/17,154438,https://www.inaturalist.org/observations/6760068,https://static.inaturalist.org/photos/8589965/medium.jpeg?1498176726,40.95454983,-79.63584527,Armstrong,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,6915093,7/4/17,45571,https://www.inaturalist.org/observations/6915093,https://static.inaturalist.org/photos/8829505/medium.jpg?1499176586,40.48263,-79.9132,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,7282385,7/30/17,405153,https://www.inaturalist.org/observations/7282385,https://static.inaturalist.org/photos/9417414/medium.jpeg?1501445472,40.7241094,-79.7565197,Butler,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,7909668,9/13/17,120779,https://www.inaturalist.org/observations/7909668,https://static.inaturalist.org/photos/10436718/medium.jpg?1505349975,40.73911664,-79.58409413,Armstrong,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,8220502,9/29/17,2470,https://www.inaturalist.org/observations/8220502,https://static.inaturalist.org/photos/10896238/medium.jpeg?1506955361,40.32319833,-80.10660333,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,8499803,10/21/17,35327,https://www.inaturalist.org/observations/8499803,https://static.inaturalist.org/photos/11339316/medium.jpeg?1508641896,40.42340851,-79.9083252,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,8784983,11/12/17,35327,https://www.inaturalist.org/observations/8784983,https://static.inaturalist.org/photos/11790559/medium.jpeg?1510521415,40.43745041,-79.94589233,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,10083389,3/3/18,116988,https://www.inaturalist.org/observations/10083389,https://static.inaturalist.org/photos/13889317/medium.jpg?1520171266,40.40397167,-79.95797,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,10090406,3/4/18,120779,https://www.inaturalist.org/observations/10090406,https://static.inaturalist.org/photos/13901094/medium.jpg?1520201936,40.70459223,-79.55763505,Armstrong,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,n,n,n
b,10291480,3/18/18,741207,https://www.inaturalist.org/observations/10291480,https://static.inaturalist.org/photos/14255665/medium.jpg?1521396810,40.50126187,-80.41800443,Beaver,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10437556,3/26/18,794279,https://www.inaturalist.org/observations/10437556,https://static.inaturalist.org/photos/14504003/medium.jpg?1522098706,40.43548824,-79.90765742,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10438596,3/26/18,5813,https://www.inaturalist.org/observations/10438596,https://static.inaturalist.org/photos/14504564/medium.jpeg?1522100104,40.6237434,-80.1136994,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10479938,3/28/18,120779,https://www.inaturalist.org/observations/10479938,https://static.inaturalist.org/photos/14570120/medium.jpg?1522278255,39.76784468,-79.68162105,Fayette,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10479976,3/28/18,120779,https://www.inaturalist.org/observations/10479976,https://static.inaturalist.org/photos/14570158/medium.jpg?1522278337,39.76717,-79.68119667,Fayette,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,n,n,n
b,10490992,3/29/18,443220,https://www.inaturalist.org/observations/10490992,https://static.inaturalist.org/photos/14589001/medium.jpg?1522341383,40.85065,-79.41771667,Armstrong,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,n,y,n,n
b,10530230,3/31/18,45571,https://www.inaturalist.org/observations/10530230,https://static.inaturalist.org/photos/14658703/medium.jpg?1522522099,40.48178667,-79.91333833,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10553453,4/1/18,794279,https://www.inaturalist.org/observations/10553453,https://static.inaturalist.org/photos/14698563/medium.jpg?1522614693,40.4362204,-79.89854336,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10610952,4/3/18,35327,https://www.inaturalist.org/observations/10610952,https://static.inaturalist.org/photos/14798333/medium.jpeg?1522839650,40.16262812,-79.26852431,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,n,n,n
b,10635454,4/4/18,120779,https://www.inaturalist.org/observations/10635454,https://static.inaturalist.org/photos/14837037/medium.jpg?1522931120,40.663445,-79.49838833,Armstrong,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,n,n,n
b,10639050,4/4/18,120779,https://www.inaturalist.org/observations/10639050,https://static.inaturalist.org/photos/14842921/medium.jpg?1522946386,40.68362,-79.50019667,Armstrong,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10686895,4/7/18,469475,https://www.inaturalist.org/observations/10686895,https://static.inaturalist.org/photos/14922842/medium.jpeg?1523135489,40.34035873,-80.10952759,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10710136,4/8/18,761401,https://www.inaturalist.org/observations/10710136,https://static.inaturalist.org/photos/14960171/medium.jpg?1523217799,40.537,-79.76577833,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10782959,4/11/18,120779,https://www.inaturalist.org/observations/10782959,https://static.inaturalist.org/photos/15086042/medium.jpg?1523481183,39.9606258,-80.45523769,Greene,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10815360,4/12/18,829265,https://www.inaturalist.org/observations/10815360,https://static.inaturalist.org/photos/15148091/medium.jpg?1523550085,40.61394784,-80.02082365,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10877189,4/13/18,46821,https://www.inaturalist.org/observations/10877189,https://static.inaturalist.org/photos/15272098/medium.jpeg?1523663533,40.08856189,-79.72271651,Fayette,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,10909230,4/14/18,761401,https://www.inaturalist.org/observations/10909230,https://static.inaturalist.org/photos/15336714/medium.jpg?1523726143,40.63287167,-79.693795,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,10922705,4/13/18,303608,https://www.inaturalist.org/observations/10922705,https://static.inaturalist.org/photos/15361511/medium.jpg?1523743212,40.43683833,-79.94483,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,11261085,4/9/17,756879,https://www.inaturalist.org/observations/11261085,https://static.inaturalist.org/photos/16002145/medium.jpeg?1524310610,40.60671983,-80.14961958,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,11285940,4/21/18,866170,https://www.inaturalist.org/observations/11285940,https://static.inaturalist.org/photos/16050935/medium.jpg?1524345907,40.43548333,-79.90761667,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,11293436,4/21/18,46821,https://www.inaturalist.org/observations/11293436,https://static.inaturalist.org/photos/16065437/medium.jpeg?1524355987,40.37413932,-79.37273383,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,11293876,4/21/18,474164,https://www.inaturalist.org/observations/11293876,https://static.inaturalist.org/photos/16066098/medium.jpeg?1524356382,40.5282814,-79.94906,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,11333756,4/22/18,740209,https://www.inaturalist.org/observations/11333756,https://static.inaturalist.org/photos/16140634/medium.jpg?1524428524,40.94050333,-80.0941305,Butler,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,11361223,4/21/18,756879,https://www.inaturalist.org/observations/11361223,https://static.inaturalist.org/photos/16188028/medium.jpeg?1524493519,40.60562778,-80.15323611,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,n,n,n
b,11416086,4/24/18,761401,https://www.inaturalist.org/observations/11416086,https://static.inaturalist.org/photos/16279199/medium.jpg?1524651388,39.9101,-80.09442217,Greene,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,n,n,n
b,11448653,4/24/18,903503,https://www.inaturalist.org/observations/11448653,https://static.inaturalist.org/photos/16332437/medium.jpg?1524749348,39.91049167,-80.0943305,Greene,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,n,n,n
b,11493652,4/27/18,546918,https://www.inaturalist.org/observations/11493652,https://static.inaturalist.org/photos/16405903/medium.jpg?1524839148,40.48397165,-79.9118215,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,11519519,4/27/18,362995,https://www.inaturalist.org/observations/11519519,https://static.inaturalist.org/photos/16445999/medium.jpeg?1524852940,40.54068023,-80.02214371,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,11555110,4/27/18,761401,https://www.inaturalist.org/observations/11555110,https://static.inaturalist.org/photos/16499690/medium.jpg?1524873660,40.5676326,-79.7510183,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,y,n
b,11562722,4/27/18,303608,https://www.inaturalist.org/observations/11562722,https://static.inaturalist.org/photos/16512798/medium.jpg?1524878958,40.43416667,-79.93794167,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,n,n,n
b,11564811,4/27/18,46821,https://www.inaturalist.org/observations/11564811,https://static.inaturalist.org/photos/16515842/medium.jpeg?1524880076,40.43137261,-79.89884645,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,11625670,4/23/18,220315,https://www.inaturalist.org/observations/11625670,https://static.inaturalist.org/photos/16607706/medium.jpg?1524934037,40.6207,-79.15648617,Indiana,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,11642960,4/28/18,761401,https://www.inaturalist.org/observations/11642960,https://static.inaturalist.org/photos/16634723/medium.jpg?1524940306,40.59696826,-79.71938213,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,11654873,4/28/18,898011,https://www.inaturalist.org/observations/11654873,https://static.inaturalist.org/photos/16652661/medium.jpg?1524944663,40.33121644,-79.95410951,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,y,y
b,11659768,4/28/18,2544,https://www.inaturalist.org/observations/11659768,https://static.inaturalist.org/photos/16660099/medium.jpg?1524946858,40.50299177,-80.42483476,Beaver,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,n,n,n
b,11660444,4/28/18,549841,https://www.inaturalist.org/observations/11660444,https://static.inaturalist.org/photos/16661259/medium.jpeg?1524947170,40.95972061,-79.70194244,Butler,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,n,y,n
b,11676888,4/28/18,469475,https://www.inaturalist.org/observations/11676888,https://static.inaturalist.org/photos/16686749/medium.jpeg?1524954461,40.36421967,-80.2485199,Washington,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,11686401,4/28/18,46821,https://www.inaturalist.org/observations/11686401,https://static.inaturalist.org/photos/16702610/medium.jpeg?1524959334,40.42495087,-79.85730976,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,11700065,4/28/18,303608,https://www.inaturalist.org/observations/11700065,https://static.inaturalist.org/photos/16724378/medium.jpg?1524966453,40.328755,-80.09976117,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,11704876,4/28/18,829265,https://www.inaturalist.org/observations/11704876,https://static.inaturalist.org/photos/16732218/medium.jpg?1524969446,40.34024979,-80.10902959,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,11717888,4/28/18,508193,https://www.inaturalist.org/observations/11717888,https://static.inaturalist.org/photos/16753496/medium.jpeg?1524978008,40.43613052,-79.90592957,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,y,y
b,11720657,4/28/18,35327,https://www.inaturalist.org/observations/11720657,https://static.inaturalist.org/photos/16758551/medium.jpeg?1524981156,40.10100174,-79.32887268,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,n,n,n
b,11722811,4/28/18,508193,https://www.inaturalist.org/observations/11722811,https://static.inaturalist.org/photos/16762059/medium.jpeg?1524983852,40.43732834,-79.91448975,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,11749191,4/29/18,546918,https://www.inaturalist.org/observations/11749191,https://static.inaturalist.org/photos/16802085/medium.jpg?1525015085,40.15351509,-79.27173505,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,n,n,n
b,11765686,4/29/18,35327,https://www.inaturalist.org/observations/11765686,https://static.inaturalist.org/photos/16826505/medium.jpeg?1525023419,40.15392774,-79.27149519,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,11765783,4/29/18,35327,https://www.inaturalist.org/observations/11765783,https://static.inaturalist.org/photos/16826572/medium.jpeg?1525023446,40.15275894,-79.27440338,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,n,n,n
b,11808956,4/29/18,756879,https://www.inaturalist.org/observations/11808956,https://static.inaturalist.org/photos/16890877/medium.jpg?1525043173,40.15418889,-79.27199444,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,n,n,n
b,11893637,4/30/18,501773,https://www.inaturalist.org/observations/11893637,https://static.inaturalist.org/photos/17025079/medium.jpg?1525107296,40.16055283,-79.27188,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,y,y,n,n
b,11937899,4/28/18,928741,https://www.inaturalist.org/observations/11937899,https://static.inaturalist.org/photos/17092677/medium.jpg?1525131988,40.42165,-79.66935833,Westmoreland,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,y,y,n,n
b,11944926,4/30/18,35327,https://www.inaturalist.org/observations/11944926,https://static.inaturalist.org/photos/17103757/medium.jpeg?1525135369,40.43680571,-79.94462572,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,y,y
b,12278577,5/8/18,650797,https://www.inaturalist.org/observations/12278577,https://static.inaturalist.org/photos/17658650/medium.jpg?1525819974,40.06430476,-79.23842536,Somerset,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,n,n,n,y,y
b,12378556,5/12/18,616772,https://www.inaturalist.org/observations/12378556,https://static.inaturalist.org/photos/17836164/medium.jpg?1526133094,40.28167462,-80.08320255,Washington,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
b,12510199,5/16/18,918135,https://www.inaturalist.org/observations/12510199,https://static.inaturalist.org/photos/18061490/medium.jpeg?1526472170,40.42287946,-79.81916582,Allegheny,Pennsylvania,United States,Tussilago farfara,colt's-foot,Asteraceae,i,o,w,y,n,n,n,n
